focal_species	other_species	ortholog_number	focal_transcript	other_transcript	dN	dS	dN/dS	focal_gene_ID	LFC_abdomen	FDR_pval_abdomen	LFC_head+thorax	FDR_pval_head+thorax	level_most_dist_ortholog	orthogroup_ID	positive_selection
C_maculatus	A_obtectus	4804	g4255.t1	rna-AOBTE_LOCUS19548	0.1209	0.9213	0.131227613155324	g4255	-1.78833544241224	6.91791028191382e-30	-0.690564321911532	7.947691154352721e-09	5	3968	False
C_maculatus	A_obtectus	4047	g356.t1	rna-AOBTE_LOCUS16366	0.228	1.3772	0.1655532965437119	g356	-9.51697682621827	1.27605477759667e-06	-5.28234656465449	0.0045881247443085	3	3398	False
C_maculatus	A_obtectus	7374	g12528.t1	rna-AOBTE_LOCUS27143	0.1599	1.4335	0.111545169166376	g12528	3.17538593781268	2.25878113697274e-08	1.10831995805313	0.154362037469762	4	5905	True
C_maculatus	A_obtectus	5841	g6995.t1	rna-AOBTE_LOCUS23016	0.0203	0.8671	0.023411371237458192	g6995	0.631919726646168	6.43734617805248e-07	-0.0997314643663874	0.570383484761818	5	4731	False
C_maculatus	A_obtectus	943	g10142.t1	rna-AOBTE_LOCUS3974-2	0.0489	1.1518	0.042455287376280605	g10142	0.667707042764061	2.24250110349546e-09	0.250051098657868	0.0465992199913823	5	709	True
C_maculatus	A_obtectus	2980	g12890.t1	rna-AOBTE_LOCUS12624-4	0.0023	0.5812	0.0039573296627666895	g12890	-0.255964293286445	0.019830499967734	-0.383060382306942	0.0010628145204589	5	2581	False
C_maculatus	A_obtectus	145	g10036.t1	rna-AOBTE_LOCUS504	0.0419	0.7567	0.05537201004361041	g10036	0.481992518866776	0.29475487571523	-0.377141745936652	0.537271846841183	5	115	False
C_maculatus	A_obtectus	5804	g6408.t1	rna-AOBTE_LOCUS22914	0.0947	0.6436	0.14714108141702922	g6408	0.722559374035196	5.27129425167665e-14	-0.0625535493241036	0.620697415632735	5	4703	True
C_maculatus	A_obtectus	5047	g4778.t1	rna-AOBTE_LOCUS20531	0.0473	0.6882	0.06873002034292357	g4778	-0.0523563595506736	0.568576942089405	-0.24736946029319	0.0125752041814713	5	4150	False
C_maculatus	A_obtectus	906	g10113.t1	rna-AOBTE_LOCUS3837	0.0746	2.6273	0.028394168918661745	g10113	-2.06453138533792	7.04730139940723e-37	-0.405460391313254	0.0206982798904721	5	682	False
C_maculatus	A_obtectus	8509	g14794.t1	rna-AOBTE_LOCUS31104-3	0.2514	1.3754	0.18278319034462703	g14794	1.57951963312678	5.75519304590369e-24	0.423715733797213	0.0344553701042553	3	6739	False
C_maculatus	A_obtectus	2186	g4911.t1	rna-AOBTE_LOCUS9940	0.1221	1.4378	0.08492140770621784	g4911	-2.07509150256504	1.5407881525474e-44	-1.75721956225486	3.08663014351622e-33	5	1932	True
C_maculatus	A_obtectus	594	g10695.t1	rna-AOBTE_LOCUS2324-4	0.1279	0.9421	0.13576053497505575	g10695	1.32337805368534	2.8793917590246597e-18	0.346674247448453	0.0510594936959916	5	455	True
C_maculatus	A_obtectus	2938	g3091.t2	rna-AOBTE_LOCUS12386	0.1012	1.1511	0.08791590652419425	g3091	-0.052989487307378	0.779569768916218	-0.128793305760427	0.558404222655111	5	2549	False
C_maculatus	A_obtectus	8966	g2320.t2	rna-AOBTE_LOCUS33132	0.0347	0.8064	0.04303075396825397	g2320	1.43333738443073	7.95416304449024e-40	0.290741192620378	0.0262395357489924	5	7061	False
C_maculatus	A_obtectus	8125	g14111.t1	rna-AOBTE_LOCUS30051-2	0.0273	0.9795	0.027871362940275653	g14111	-1.87611641955673	0.0004636558913385	1.33474452025678	0.0394344022096577	5	6461	False
C_maculatus	A_obtectus	8923	g14578.t2	rna-AOBTE_LOCUS32529-2	0.0025	0.998	0.00250501002004008	g14578	-0.467128125960076	1.60609975809622e-07	-0.0913874813617701	0.410348934492243	5	7040	False
C_maculatus	A_obtectus	7389	g12545.t1	rna-AOBTE_LOCUS27234-2	0.0807	1.0446	0.07725445146467547	g12545	2.32547967656964	4.1081394861825205e-15	0.533956662775309	0.136476178447059	3	5912	False
C_maculatus	A_obtectus	9125	g5168.t1	rna-AOBTE_LOCUS34188-2	0.1832	1.3301	0.13773400496203292	g5168	2.48448866522267	2.8447525864905002e-24	0.340816568940709	0.27432766813919	5	7163	False
C_maculatus	A_obtectus	1699	g12295.t1	rna-AOBTE_LOCUS7847	0.0914	1.2127	0.07536901129710563	g12295	0.397569036410183	0.0015534912496087	0.13837196235057	0.350027549537508	4	1570	False
C_maculatus	A_obtectus	9160	g7511.t1	rna-AOBTE_LOCUS34954	0.0245	1.3425	0.01824953445065177	g7511	-0.0200603636273664	0.912183349833148	-0.483019516429512	0.0152453929588814	5	7183	False
C_maculatus	A_obtectus	1248	g11989.t1	rna-AOBTE_LOCUS6217	0.0831	0.9091	0.0914090859091409	g11989	1.03205619315979	1.02015414085374e-10	0.324709440784473	0.0777425250599175	5	1237	False
C_maculatus	A_obtectus	6758	g5974.t1	rna-AOBTE_LOCUS25323-4	0.0866	1.015	0.08532019704433498	g5974	-4.53059479006862	2.21412391640279e-74	-0.746271877683105	0.0047717669069891	4	5446	False
C_maculatus	A_obtectus	1565	g11813.t1	rna-AOBTE_LOCUS7251	0.1188	0.9429	0.12599427298759147	g11813	0.0537262452014452	0.740579518499011	-0.0200418633824291	0.929750188423707	5	1464	False
C_maculatus	A_obtectus	6075	g6700.t1	rna-AOBTE_LOCUS23615	0.0448	1.1002	0.04071986911470642	g6700	1.6254696694735	4.4925772584378104e-17	1.30081196817903	6.6276699740903e-09	5	4913	False
C_maculatus	A_obtectus	3613	g3161.t1	rna-AOBTE_LOCUS14758	0.1818	0.8165	0.2226576852418861	g3161	1.73165440539159	2.81774942852753e-06	0.462579437914339	0.315627233667716	4	3060	False
C_maculatus	A_obtectus	4346	g3187.t1	rna-AOBTE_LOCUS17831	0.0076	0.9945	0.007642031171442936	g3187	0.585405094171495	0.0004385634384669	-0.0342036656688049	0.885988021047609	4	3623	True
C_maculatus	A_obtectus	1520	g11324.t1	rna-AOBTE_LOCUS7110-7	0.1637	1.011	0.16191889218595454	g11324	-0.122546142407168	0.726207821494791	-0.568058724759906	0.125311509470295	5	1430	False
C_maculatus	A_obtectus	6030	g6178.t2	rna-AOBTE_LOCUS23477-2	0.1842	0.9776	0.18842062193126022	g6178	0.74287429595993	1.86558973275974e-10	-0.215352160625703	0.113544887160784	4	4876	False
C_maculatus	A_obtectus	3287	g12857.t1	rna-AOBTE_LOCUS13832	0.0517	1.6444	0.03144003891997081	g12857	-8.12690762759649	3.8048400847011003e-53	-2.47775854415209	1.06616337614813e-06	4	2803	False
C_maculatus	A_obtectus	5303	g6152.t1	rna-AOBTE_LOCUS21285-2	0.035	0.5885	0.059473237043330504	g6152	2.71414569235571	2.88741274123683e-34	0.603331390202285	0.0403160400896511	4	4355	False
C_maculatus	A_obtectus	7836	g7527.t1	rna-AOBTE_LOCUS29107	0.2034	1.7435	0.11666188700889016	g7527		1.0		1.0	4	6242	False
C_maculatus	A_obtectus	7075	g8098.t1	rna-AOBTE_LOCUS26164	0.0546	0.9438	0.05785123966942149	g8098	1.23487562676847	1.18212588737126e-46	0.364645552691904	0.0007381508157975	5	5686	False
C_maculatus	A_obtectus	201	g9811.t1	rna-AOBTE_LOCUS754	0.0367	0.6704	0.054743436754176616	g9811	-0.706354854293198	4.55330579967573e-13	-0.539216845657448	1.02726607961146e-05	5	158	True
C_maculatus	A_obtectus	2287	g3105.t1	rna-AOBTE_LOCUS10137-2	0.0208	1.595	0.013040752351097178	g3105	-0.389924965716858	0.0010492828826518	-0.0862692045739441	0.563081336773418	5	2020	False
C_maculatus	A_obtectus	8608	g14540.t1	rna-AOBTE_LOCUS31501	0.3297	2.8756	0.11465433300876339	g14540	-2.36313909275	2.1880497686999502e-24	-0.481820223994266	0.0504925396756758	3	6811	False
C_maculatus	A_obtectus	7873	g14266.t1	rna-AOBTE_LOCUS29182	0.2151	1.4478	0.14857024450891007	g14266	-9.82465593265961	6.31696001122464e-06	-6.45719199419594	0.0046273507801324	5	6269	False
C_maculatus	A_obtectus	5346	g3265.t1	rna-AOBTE_LOCUS21425	0.1614	1.0101	0.1597861597861598	g3265	0.243285569224504	0.141310996323522	1.00995574389058	6.96269318236062e-10	5	4383	False
C_maculatus	A_obtectus	7030	g8406.t1	rna-AOBTE_LOCUS26012-3	0.037	0.6504	0.05688806888068881	g8406	0.792153882559499	3.74830382730505e-13	0.772402436819308	3.20685697314466e-10	5	5654	False
C_maculatus	A_obtectus	2656	g13256.t2	rna-AOBTE_LOCUS11244	0.101	1.6163	0.06248839943079874	g13256	2.29476292546763	3.6152447346757196e-57	1.35551433531165	2.3169281510796998e-17	5	2324	True
C_maculatus	A_obtectus	4576	g3624.t1	rna-AOBTE_LOCUS18423	0.2069	1.8239	0.1134382367454356	g3624	0.969656767766585	1.5875189838859799e-22	-0.0428756853720341	0.750638949759311	5	3801	False
C_maculatus	A_obtectus	1310	g2494.t1	rna-AOBTE_LOCUS6473-3	0.0446	1.1977	0.03723803957585372	g2494	0.0081199761033431	0.941361625411238	-0.491712069531147	8.61822369380849e-06	5	1281	True
C_maculatus	A_obtectus	3825	g1276.t1	rna-AOBTE_LOCUS15514	0.1455	1.9259	0.0755490939301106	g1276	1.32253089042999	1.5055419116673298e-36	0.309344537821133	0.0117279571538122	5	3220	False
C_maculatus	A_obtectus	3066	g12628.t2	rna-AOBTE_LOCUS13013	0.0077	0.6346	0.012133627481878347	g12628	-0.335282380702384	0.0006237019755725	-0.259224021754551	0.0155106852312496	5	2643	False
C_maculatus	A_obtectus	6600	g9080.t1	rna-AOBTE_LOCUS24951	0.0213	0.7859	0.027102684819951647	g9080		1.0		1.0	5	5323	True
C_maculatus	A_obtectus	9038	g5457.t1	rna-AOBTE_LOCUS33414-6	0.0717	0.7473	0.09594540345242875	g5457	0.659509751329297	0.0086919976613112	0.25204852396729	0.438715919904361	4	7111	False
C_maculatus	A_obtectus	3860	g1319.t1	rna-AOBTE_LOCUS15669-4	0.0288	1.04	0.02769230769230769	g1319	-1.79046397916547	8.27455558614581e-34	-0.825344838101054	7.08970944413637e-08	5	3246	True
C_maculatus	A_obtectus	1355	g12193.t1	rna-AOBTE_LOCUS6648-4	0.0829	0.6512	0.1273034398034398	g12193	-1.19415134935776	0.106073436098806	-1.21161419766726	0.0167366621678528	4	1312	False
C_maculatus	A_obtectus	6645	g9249.t1	rna-AOBTE_LOCUS25068	0.0715	0.7735	0.09243697478991596	g9249	0.568950071241071	3.37404253392187e-05	0.0142008346226947	0.94313998419051	5	5362	True
C_maculatus	A_obtectus	3023	g3046.t1	rna-AOBTE_LOCUS12847	0.0252	0.6729	0.0374498439589835	g3046		1.0		1.0	4	2606	False
C_maculatus	A_obtectus	6294	g6935.t1	rna-AOBTE_LOCUS24213-3	0.1153	1.3412	0.08596779003877125	g6935	2.02217269969401	2.6893789372117398e-71	0.506938454627101	0.000117964753204	5	5081	True
C_maculatus	A_obtectus	1784	g12063.t1	rna-AOBTE_LOCUS8518	0.0833	0.964	0.08641078838174274	g12063	0.73185082782392	8.80221842751596e-05	0.973759864214544	0.0004531402622634	5	1629	False
C_maculatus	A_obtectus	8038	g2275.t1	rna-AOBTE_LOCUS29800	0.0149	0.7375	0.020203389830508473	g2275	0.0326223942157461	0.781606200212661	0.40080441374867	0.0018746723277196	5	6389	False
C_maculatus	A_obtectus	2825	g5035.t1	rna-AOBTE_LOCUS11664-7	0.0418	0.6778	0.061670109176748304	g5035	2.13689360855071	2.5919451896792902e-25	-0.0394958783017754	0.88763904049554	5	2473	True
C_maculatus	A_obtectus	5576	g5784.t1	rna-AOBTE_LOCUS22253	0.1127	1.181	0.09542760372565622	g5784	0.81431543224087	1.87482239270382e-16	-0.518866809473942	4.57582824992553e-07	5	4544	False
C_maculatus	A_obtectus	2066	g7705.t1	rna-AOBTE_LOCUS9477	0.2227	1.1755	0.18945129732028926	g7705	-1.78511919648881	4.1335337185793e-33	-0.0502838162745981	0.796845673387372	3	1843	False
C_maculatus	A_obtectus	7294	g8557.t2	rna-AOBTE_LOCUS26915	0.0172	0.7239	0.023760187871252936	g8557	-1.28705032548425	2.12666792224171e-06	-0.686710025169253	0.0215122020686542	5	5851	False
C_maculatus	A_obtectus	5533	g5819.t1	rna-AOBTE_LOCUS22143-4	0.1513	1.1838	0.12780875147829024	g5819	-3.97309369837251	2.40943553316975e-05	0.246159089076217	0.84004106696465	4	4506	False
C_maculatus	A_obtectus	2860	g4984.t2	rna-AOBTE_LOCUS11819-4	0.0738	0.8207	0.0899232362617278	g4984	-1.05679916250961	0.0001426412819396	-0.174685977301529	0.56239565622355	5	2498	False
C_maculatus	A_obtectus	431	g10849.t1	rna-AOBTE_LOCUS1632-3	0.3088	7.2647	0.0425069170096494	g10849	5.48306839330927	2.0496800889829097e-55	3.11948994182432	1.2872440892553201e-21	5	327	False
C_maculatus	A_obtectus	2023	g11263.t1	rna-AOBTE_LOCUS9371	0.0411	1.6308	0.025202354672553346	g11263	-1.78636677798223	1.9150458278585701e-31	-0.368261848086199	0.0203749763658657	5	1811	True
C_maculatus	A_obtectus	7645	g13875.t1	rna-AOBTE_LOCUS28292	0.19	0.8427	0.22546576480360744	g13875	-0.654296603931473	0.0123520715330818	-0.312863356017322	0.292581315351056	4	6101	False
C_maculatus	A_obtectus	8381	g1876.t1	rna-AOBTE_LOCUS30790	0.2676	1.6539	0.16179938327589335	g1876	0.913020837170635	8.35165797007941e-28	-0.271283212246396	0.0026250735410635	5	6639	False
C_maculatus	A_obtectus	7168	g8120.t1	rna-AOBTE_LOCUS26372-3	0.0405	0.6642	0.06097560975609756	g8120	2.30936468944106	8.00907957954795e-43	1.05723609821069	3.6210273855510203e-09	5	5759	False
C_maculatus	A_obtectus	8750	g14661.t1	rna-AOBTE_LOCUS31972-2	0.0686	0.7399	0.09271523178807946	g14661	0.510477274299674	0.002149617310574	0.439839011399655	0.064141785050228	4	6913	False
C_maculatus	A_obtectus	359	g10889.t2	rna-AOBTE_LOCUS1322-3	0.0225	0.6649	0.03383967513911866	g10889	2.18573064058606	6.0519155847212194e-55	-0.31504524144334	0.0580070870126355	4	270	False
C_maculatus	A_obtectus	788	g10652.t1	rna-AOBTE_LOCUS3285-3	0.0861	0.6843	0.12582200789127573	g10652	0.354335259899392	0.119932533532527	-0.26186342225012	0.373515408305527	5	600	True
C_maculatus	A_obtectus	8715	g2207.t1	rna-AOBTE_LOCUS31831-4	0.0286	0.5906	0.04842533017270572	g2207	-0.224265609603853	0.211232360506772	0.23573466078991	0.27432766813919	5	6880	False
C_maculatus	A_obtectus	6168	g6990.t1	rna-AOBTE_LOCUS23867	0.1204	1.6209	0.07427972114257511	g6990	0.202282721719066	0.811622660528941	2.72460038312157	0.0038507105998703	5	4982	True
C_maculatus	A_obtectus	3367	g920.t2	rna-AOBTE_LOCUS13979	0.1006	1.1603	0.08670171507368783	g920	0.32369711095462	0.0088231843427548	-0.318202445713612	0.0193355058464141	5	2872	False
C_maculatus	A_obtectus	6501	g9225.t1	rna-AOBTE_LOCUS24708	0.135	1.2924	0.10445682451253482	g9225	1.24932707148764	0.07801585681502	0.668530092771052	0.441339689053795	3	5245	True
C_maculatus	A_obtectus	4677	g3968.t1	rna-AOBTE_LOCUS18868-2	0.0782	1.2287	0.0636445023195247	g3968	1.20053536899125	0.000704341886302	0.743869700451266	0.118218755708387	5	3873	False
C_maculatus	A_obtectus	1011	g10166.t1	rna-AOBTE_LOCUS4142	0.0955	1.5025	0.06356073211314477	g10166	0.815934934018223	4.84890063698867e-18	-0.0245347067519962	0.853781176764687	5	761	False
C_maculatus	A_obtectus	6195	g6805.t2	rna-AOBTE_LOCUS23966	0.0822	1.1884	0.0691686300908785	g6805	-0.571961509557175	0.0028296278681757	-0.33214266078452	0.125972414484715	5	5002	False
C_maculatus	A_obtectus	1817	g11348.t1	rna-AOBTE_LOCUS8715-2	0.1428	1.2754	0.1119648737650933	g11348	0.171269012924242	0.363295154222426	-0.0350034716665222	0.896003631177116	5	1655	False
C_maculatus	A_obtectus	6544	g8981.t2	rna-AOBTE_LOCUS24776-5	0.0788	0.9596	0.08211754897874114	g8981	1.59401511298458	2.0728632311779298e-36	0.189840493021816	0.187408996084631	5	5279	False
C_maculatus	A_obtectus	3322	g1270.t2	rna-AOBTE_LOCUS13911	0.0995	1.3334	0.07462126893655319	g1270	-0.193945863672156	0.0338884138753467	-0.286138811685698	0.0039661154449639	5	2836	False
C_maculatus	A_obtectus	1054	g12081.t1	rna-AOBTE_LOCUS5696-2	0.0601	1.3144	0.045724284844796105	g12081	0.37691657046383	0.0002704064437814	-0.18176089306647	0.119836902393754	5	1090	False
C_maculatus	A_obtectus	4632	g3712.t1	rna-AOBTE_LOCUS18662-5	0.2033	1.1109	0.18300477090647224	g3712	-10.8345033413004	3.0450169554698e-07	-8.76869001135946	0.0001217388449788	4	3843	True
C_maculatus	A_obtectus	2367	g12658.t1	rna-AOBTE_LOCUS10340	0.026	0.8013	0.03244727318108074	g12658	-0.09731833032798	0.298860896130366	-0.0680184623801035	0.574071040430842	5	2092	False
C_maculatus	A_obtectus	775	g10639.t2	rna-AOBTE_LOCUS3194	0.1532	0.926	0.1654427645788337	g10639	0.621230119427788	0.0001384415365432	0.127997070831343	0.605163973702828	4	590	False
C_maculatus	A_obtectus	8339	g1848.t1	rna-AOBTE_LOCUS30691-2	0.0335	0.8144	0.04113457760314342	g1848	-8.79138336354605	2.4066808493963797e-22	-2.90938318506795	0.000155507560761	5	6607	False
C_maculatus	A_obtectus	2322	g12737.t3	rna-AOBTE_LOCUS10216	0.0123	0.7846	0.015676777976038746	g12737	0.173084307266817	0.0560049736016472	0.0160082195745888	0.897318264242832	5	2052	True
C_maculatus	A_obtectus	730	g12567.t1	rna-AOBTE_LOCUS3087-3	0.0096	0.9247	0.010381745430950579	g12567	0.666741102489601	1.8065263084329e-05	-0.514273073636414	0.0044349340459081	5	552	False
C_maculatus	A_obtectus	7195	g7985.t1	rna-AOBTE_LOCUS26499	0.1473	1.6191	0.09097646840837502	g7985	2.33861901501028	1.78085184735523e-26	1.47414049524234	1.8510722259941501e-09	4	5782	False
C_maculatus	A_obtectus	7269	g8306.t1	rna-AOBTE_LOCUS26844	0.1609	1.5754	0.10213279167195632	g8306	-9.80096450309365	2.58997625309117e-08	-8.61586328574175	2.18872763670768e-05	4	5831	True
C_maculatus	A_obtectus	489	g10317.t1	rna-AOBTE_LOCUS1812	0.2389	1.0727	0.22270905192504895	g10317	-0.666951396370951	4.99890517331093e-09	-0.317991432208807	0.0107102625799473	5	378	False
C_maculatus	A_obtectus	8886	g5238.t2	rna-AOBTE_LOCUS32436-5	0.123	0.8397	0.14648088603072526	g5238	-0.882860602718271	0.0002261952625506	1.02341552278103	0.0001536933558035	5	7012	True
C_maculatus	A_obtectus	5919	g6249.t1	rna-AOBTE_LOCUS23243	0.1382	2.4166	0.05718778449060664	g6249	-6.12380976875032	3.90790480649131e-11	0.101105393358459	0.929411823169405	4	4791	False
C_maculatus	A_obtectus	71	g9959.t1	rna-AOBTE_LOCUS246-3	0.0278	0.5083	0.05469211095809561	g9959	0.0045040437744809	0.975874031743374	-0.0713662018588275	0.695049676694993	5	52	False
C_maculatus	A_obtectus	6269	g7108.t2	rna-AOBTE_LOCUS24156-5	0.0658	1.1651	0.05647583898377821	g7108	-0.665113524714373	0.0001033328250848	-0.786455114838171	1.35407919078902e-05	5	5060	False
C_maculatus	A_obtectus	1069	g11752.t1	rna-AOBTE_LOCUS5722	0.0572	1.2848	0.044520547945205484	g11752	1.46538373188378	1.92966117009462e-29	0.52970026734581	0.0006365842707895	5	1099	False
C_maculatus	A_obtectus	6579	g9022.t1	rna-AOBTE_LOCUS24903	0.0243	0.8558	0.028394484692685205	g9022	-0.134893281329485	0.189495255893191	-0.158405430472927	0.194526845972331	5	5304	True
C_maculatus	A_obtectus	8341	g1846.t1	rna-AOBTE_LOCUS30696	0.0331	0.6894	0.048012764722947486	g1846	0.78250746049175	1.1440607770715701e-14	-0.600318123124848	6.63695050662512e-10	5	6609	False
C_maculatus	A_obtectus	8790	g2071.t1	rna-AOBTE_LOCUS32067	0.041	0.7812	0.05248335893497184	g2071	-2.01594817139409	6.79057898746008e-22	-0.107559407637415	0.689840194673487	5	6943	True
C_maculatus	A_obtectus	7579	g2397.t1	rna-AOBTE_LOCUS27938	0.085	1.1868	0.07162116616110549	g2397	1.55730504735002	5.97296052584068e-15	-0.174534402671868	0.489131069707235	5	6056	True
C_maculatus	A_obtectus	399	g10469.t1	rna-AOBTE_LOCUS1522-2	0.132	0.9881	0.133589717639915	g10469	-4.7475295525569	3.19798379346468e-11	-0.484034381348183	0.62287000530175	5	300	False
C_maculatus	A_obtectus	8304	g7318.t2	rna-AOBTE_LOCUS30583-9	0.0217	1.5364	0.014123926060921636	g7318	-1.97927855928047	3.8532058229284096e-30	-0.604018744112583	0.0008653108905182	5	6581	False
C_maculatus	A_obtectus	748	g10580.t1	rna-AOBTE_LOCUS3132-7	0.0247	0.8865	0.027862380146644106	g10580	-0.252638162101071	0.0483700160678775	-0.489469481364694	0.0002832423446132	5	566	False
C_maculatus	A_obtectus	826	g9757.t1	rna-AOBTE_LOCUS3454	0.1137	1.057	0.1075685903500473	g9757	-2.03123807739929	8.652385793765771e-52	-1.23921197632021	2.12341005536856e-17	4	625	False
C_maculatus	A_obtectus	7211	g7965.t1	rna-AOBTE_LOCUS26530	0.0586	0.6346	0.09234163252442483	g7965	0.359085674550424	0.629418382055191	0.166211581874266	0.883709074277296	4	5795	False
C_maculatus	A_obtectus	5924	g6255.t1	rna-AOBTE_LOCUS23252-3	0.0822	0.8412	0.09771754636233952	g6255	-0.964127598882409	1.18418194915386e-18	-0.62736653828559	5.3260822820872506e-09	4	4796	False
C_maculatus	A_obtectus	8429	g14776.t1	rna-AOBTE_LOCUS30924	0.5334	1.3253	0.4024749113408285	g14776	2.81556812311627	6.51397656879369e-34	1.19040344594459	5.61597377025495e-06	5	6669	False
C_maculatus	A_obtectus	5961	g6892.t1	rna-AOBTE_LOCUS23343	0.1097	0.7884	0.139142567224759	g6892		1.0		1.0	3	4830	False
C_maculatus	A_obtectus	7254	g8232.t1	rna-AOBTE_LOCUS26724	0.0636	1.3175	0.048273244781783686	g8232	0.214047655651271	0.0566908428784944	-0.150840642606409	0.285313133927827	5	5824	False
C_maculatus	A_obtectus	2432	g13387.t2	rna-AOBTE_LOCUS10500	0.0486	0.9452	0.051417689377909435	g13387	-1.50331190395989	8.25295068584417e-27	-0.463655202265021	0.0021160493423136	5	2153	False
C_maculatus	A_obtectus	1701	g12293.t1	rna-AOBTE_LOCUS7854-2	0.1431	1.2177	0.11751662971175167	g12293	1.25652767285262	2.36907266265669e-23	0.388466390897871	0.0144161725786571	5	1572	False
C_maculatus	A_obtectus	4167	g713.t3	rna-AOBTE_LOCUS16906	0.1877	0.6366	0.2948476280238768	g713	-1.27751184601806	9.10697217047753e-15	-0.659886036769063	0.0001596933743746	3	3496	False
C_maculatus	A_obtectus	4924	g4657.t1	rna-AOBTE_LOCUS20117	0.1919	1.221	0.15716625716625715	g4657	-0.022573015195745	0.891366150654744	-0.89323391882808	1.69528879236676e-08	5	4059	False
C_maculatus	A_obtectus	6211	g6789.t1	rna-AOBTE_LOCUS24013-2	0.0652	0.9429	0.06914837204369498	g6789	1.76619950513647	1.65190329126413e-83	0.446815681278233	0.0002406636326426	5	5016	False
C_maculatus	A_obtectus	3477	g83.t1	rna-AOBTE_LOCUS14287-3	0.0249	1.1205	0.02222222222222222	g83		1.0		1.0	5	2957	True
C_maculatus	A_obtectus	6685	g7176.t1	rna-AOBTE_LOCUS25174	0.0967	1.2028	0.08039574326571332	g7176	-2.24208851771459	8.51697592467662e-07	-0.653820018967232	0.0825066381778444	5	5386	False
C_maculatus	A_obtectus	4122	g1103.t1	rna-AOBTE_LOCUS16596	0.0137	0.4893	0.027999182505620272	g1103	0.583568584478253	0.0002655553341544	-0.256190364371364	0.158688246174933	4	3459	False
C_maculatus	A_obtectus	6254	g7091.t1	rna-AOBTE_LOCUS24113-2	0.0696	1.1264	0.06178977272727272	g7091	-1.8206053472253	1.9435789080449598e-11	-1.32334608104456	2.52611779347732e-13	5	5051	False
C_maculatus	A_obtectus	4961	g4684.t2	rna-AOBTE_LOCUS20288	0.0299	0.8035	0.03721219663970131	g4684	-0.0609249647857149	0.480089401711825	0.0056445452410524	0.964984993666606	5	4081	False
C_maculatus	A_obtectus	9040	g5484.t1	rna-AOBTE_LOCUS33421	0.1051	0.7333	0.14332469657711716	g5484		1.0		1.0	4	7113	True
C_maculatus	A_obtectus	6678	g7179.t2	rna-AOBTE_LOCUS25163	0.0907	1.2071	0.0751387623229227	g7179	0.283351044062205	0.0156460791714912	-0.134347613917491	0.38849017833715	5	5381	True
C_maculatus	A_obtectus	1368	g11407.t1	rna-AOBTE_LOCUS6701	0.1424	1.3881	0.10258626900079246	g11407	-0.217194046486481	0.0893872874838036	-0.251778705949427	0.0726585991207011	5	1321	True
C_maculatus	A_obtectus	7678	g13915.t1	rna-AOBTE_LOCUS28536-2	0.0685	1.5933	0.04299253122450261	g13915	-7.98716930105969	3.59472144501411e-06	-3.72385081177317	0.0227510755428812	4	6120	True
C_maculatus	A_obtectus	8491	g10544.t1	rna-AOBTE_LOCUS31067	0.1633	1.2331	0.13243045981672208	g10544	-12.1229269015762	1.5027228222747902e-09	-6.99508482446956	0.0004634380511701	4	6723	True
C_maculatus	A_obtectus	8040	g2277.t1	rna-AOBTE_LOCUS29805	0.0556	0.8182	0.06795404546565631	g2277	0.838044561575309	2.79840403903592e-06	0.236816463645368	0.26647166835123	5	6390	False
C_maculatus	A_obtectus	8803	g2097.t1	rna-AOBTE_LOCUS32093	0.0689	0.6459	0.10667285957578572	g2097	-0.894562179571019	1.76299405567041e-07	-0.511572136956544	0.0113798719403442	4	6954	False
C_maculatus	A_obtectus	449	g10868.t1	rna-AOBTE_LOCUS1678-2	0.0496	1.1289	0.043936575427407205	g10868	0.154595826697953	0.288507206317696	-0.236562127366529	0.158090332998219	5	345	False
C_maculatus	A_obtectus	2818	g13460.t1	rna-AOBTE_LOCUS11649	0.0527	0.7765	0.0678686413393432	g13460	-1.10510470572335	0.0021678475058734	1.17890956507178	0.0151273762603319	5	2466	False
C_maculatus	A_obtectus	8846	g2147.t1	rna-AOBTE_LOCUS32225-3	0.032	0.7657	0.04179182447433721	g2147	-1.65426685918436	9.602817375362639e-49	-0.335578159253551	0.0060538280885627	5	6987	True
C_maculatus	A_obtectus	8728	g2187.t1	rna-AOBTE_LOCUS31913-2	0.1847	1.1995	0.1539808253438933	g2187	3.64340656225253	3.5956799061800303e-19	1.49029238777145	0.0004252910531324	4	6892	False
C_maculatus	A_obtectus	2776	g13506.t1	rna-AOBTE_LOCUS11557	0.0122	0.6913	0.017647909735281353	g13506	-0.303980978266351	0.0062935626470968	-0.285909749468568	0.0175583183069967	5	2427	False
C_maculatus	A_obtectus	7110	g8062.t1	rna-AOBTE_LOCUS26222	0.0556	0.8498	0.06542715933160743	g8062	1.61415269726901	1.24233558204455e-34	0.234578443756998	0.131870985348687	5	5714	False
C_maculatus	A_obtectus	7953	g9543.t1	rna-AOBTE_LOCUS29418	0.0336	1.0288	0.03265940902021773	g9543	1.20209567018821	6.63463773090726e-14	0.272328636360125	0.166743175245766	5	6328	False
C_maculatus	A_obtectus	2733	g12408.t1	rna-AOBTE_LOCUS11420-2	0.0528	1.0048	0.052547770700636945	g12408	1.1704976678528	1.30832980370212e-22	0.373546637464456	0.0063399888383056	5	2388	False
